variable_name,variable,value
x1,1.08724009618163,-0.21924251130069955
x2,1.08724009618163,-0.1417418550993476
x3,1.08724009618163,0.25825718883950666
x4,1.08724009618163,-0.3762171740164048
x5,1.08724009618163,0.004541270744041235
x1,1.09519588662008,-0.21929238939615792
x2,1.09519588662008,-0.141755358806348
x3,1.09519588662008,0.2581346751936139
x4,1.09519588662008,-0.3762771018336231
x5,1.09519588662008,0.004540474770257217
x1,1.09779958985746,-0.21929238939615792
x2,1.09779958985746,-0.141755358806348
x3,1.09779958985746,0.2581346751936139
x4,1.09779958985746,-0.3762771018336231
x5,1.09779958985746,0.004540474770257217
x1,1.10097368806601,-0.21929238939615792
x2,1.10097368806601,-0.141755358806348
x3,1.10097368806601,0.2581346751936139
x4,1.10097368806601,-0.3762771018336231
x5,1.10097368806601,0.004540474770257217
x1,1.10849035722399,-0.2193425004079629
x2,1.10849035722399,-0.1417689115534608
x3,1.10849035722399,0.258011642100536
x4,1.10849035722399,-0.3763372705785581
x5,1.10849035722399,0.004539675359482304
x1,1.1118616940762,-0.21939262012890295
x2,1.1118616940762,-0.14178245262504163
x3,1.1118616940762,0.25788864024378266
x4,1.1118616940762,-0.3763974109151398
x5,1.1118616940762,0.0045388760871329864
x1,1.11268509507359,-0.2194427605717399
x2,1.11268509507359,-0.14179598527781848
x3,1.11268509507359,0.257765640015636
x4,1.11268509507359,-0.37645753737633647
x5,1.11268509507359,0.004538076758469202
x1,1.11386741915419,-0.21949294756857265
x2,1.11386741915419,-0.14180951647900192
x3,1.11386741915419,0.2576425779809532
